gen,best_train_mse,mean_train_mse,val_mse,sigma,diversity
282,0.009581901754,0.862361599,0.00705022701,0.1162791417,0.9378554771
283,0.009581901754,0.8234197724,0.00705022701,0.1161741909,0.9340847927
284,0.009581901754,0.5413058955,0.00705022701,0.1160693347,0.9081923271
285,0.009581901754,0.6214190993,0.00705022701,0.1159645733,0.8735760468
286,0.009581901754,0.6212617906,0.00705022701,0.1158599063,0.8827181068
287,0.009581901754,0.5801419932,0.00705022701,0.1157553339,0.9027614512
288,0.009581901754,0.6805842154,0.00705022701,0.1156508558,0.8813100561
289,0.009581901754,0.5617706147,0.00705022701,0.115546472,0.8563945441
290,0.009581901754,0.7410871315,0.00705022701,0.1154421824,0.8686564064
291,0.009581901754,0.49181545,0.00705022701,0.115337987,0.8650431233
292,0.009581901754,0.534669931,0.00705022701,0.1152338856,0.8685430485
293,0.009581901754,0.8455270402,0.00705022701,0.1151298781,0.8511137811
294,0.009581901754,0.8520334104,0.00705022701,0.1150259646,0.8599473752
295,0.009581901754,0.7240629441,0.00705022701,0.1149221448,0.8181607022
296,0.009189289597,0.7212130694,0.008522617853,0.1148184188,0.8127974658
297,0.009189289597,0.5752848677,0.008522617853,0.1147147863,0.8117810623
298,0.009189289597,0.5988369206,0.008522617853,0.1146112474,0.8132617171
299,0.009189289597,0.6099346392,0.008522617853,0.1145078019,0.787598128
300,0.009189289597,0.5211130257,0.008522617853,0.1144044499,0.788924515
301,0.009189289597,0.5715892295,0.008522617853,0.1143011911,0.8200475503
302,0.009189289597,0.5665405301,0.008522617853,0.1141980254,0.8208731648
303,0.009189289597,0.6406428577,0.008522617853,0.114094953,0.805964112
304,0.009004747269,0.6867084325,0.00793950552,0.1139919735,0.8146418884
305,0.009004747269,0.5438483641,0.00793950552,0.113889087,0.8104642744
306,0.009004747269,0.9561343641,0.00793950552,0.1137862933,0.817887754
307,0.009004747269,0.6753810565,0.00793950552,0.1136835925,0.7987278165
308,0.009004747269,0.6785346573,0.00793950552,0.1135809843,0.7851759045
309,0.009004747269,0.5442678012,0.00793950552,0.1134784687,0.7874254693
310,0.009004747269,0.5628527902,0.00793950552,0.1133760457,0.769090573
311,0.009004747269,0.7266627432,0.00793950552,0.1132737151,0.7463246331
312,0.009004747269,0.5715044927,0.00793950552,0.1131714769,0.7122148349
313,0.009004747269,0.6166409025,0.00793950552,0.1130693309,0.7273411165
314,0.009004747269,0.6108326438,0.00793950552,0.1129672771,0.7263798589
315,0.009004747269,0.618429193,0.00793950552,0.1128653155,0.7138028365
316,0.009004747269,0.5407320284,0.00793950552,0.1127634459,0.7089474533
317,0.009004747269,0.754090179,0.00793950552,0.1126616682,0.7215839908
318,0.009004747269,0.5508893245,0.00793950552,0.1125599824,0.7202675334
319,0.009004747269,0.6483525717,0.00793950552,0.1124583884,0.7246860417
320,0.009004747269,0.7609202722,0.00793950552,0.112356886,0.732002085
